ItemNumber,Xpos,Ypos,image,Species,Tile,Annotator
67,26798.5 px,16647.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
68,27475.5 px,16440.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
69,21848.5 px,16698.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
70,21199.5 px,17606.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
71,21444.5 px,17689.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
72,21732.5 px,17696.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
73,20412.5 px,16904.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
74,16480.5 px,16243.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
75,17528.5 px,16677.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
76,15243.5 px,17637.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
77,15913.5 px,17291.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
78,16781.5 px,17938.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
79,16655.5 px,17580.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
80,17016.5 px,17552.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
81,16052.5 px,17935.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
82,14871.5 px,18977.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
83,17367.5 px,18413.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
84,17062.5 px,18705.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
85,16698.5 px,18492.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
86,16946.5 px,18070.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
87,13891.5 px,21099.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
88,13885.5 px,21760.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
89,14459.5 px,21644.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
90,13413.5 px,21741.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
91,15734.5 px,22226.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
92,16578.5 px,22162.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
93,16670.5 px,22098.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
94,19074.5 px,18562.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
95,18327.5 px,18325.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
96,19245.5 px,19723.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
97,18685.5 px,19429.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
98,19266.5 px,18817.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
99,19770.5 px,18401.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
100,20254.5 px,18663.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
101,21756.5 px,19542.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
102,22765.5 px,18403.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
103,23423.5 px,18449.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
104,23073.5 px,18683.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
105,23129.5 px,18533.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
106,27454.5 px,17356.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
107,27291.5 px,17683.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
108,27250.5 px,17187.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
109,26031.5 px,18384.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
110,28186.5 px,18393.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
111,28669.5 px,18877.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
112,24238.5 px,19365.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
113,27763.5 px,20519.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
114,27663.5 px,21024.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
115,27856.5 px,21154.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
116,28018.5 px,21353.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
117,26686.5 px,21542.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
118,22783.5 px,20382.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
119,23181.5 px,20696.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
120,22952.5 px,20666.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
121,22794.5 px,20616.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
122,22849.5 px,20858.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
123,23493.5 px,20262.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
124,23351.5 px,20776.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
125,22678.5 px,21106.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
126,22228.5 px,21466.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
127,19408.5 px,20653.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
128,18361.5 px,20890.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
129,18785.5 px,21206.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
130,20267.5 px,21710.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
131,19106.5 px,22000.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
132,25606.5 px,22329.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
133,27279.5 px,22100.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
134,27576.5 px,21931.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
135,20059.5 px,22453.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
136,20174.5 px,23220.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
137,19719.5 px,23027.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
138,16603.5 px,23359.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
139,16266.5 px,22877.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
140,14635.5 px,22716.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
141,13883.5 px,22841.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
142,14024.5 px,22980.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
143,13345.5 px,23338.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
144,15358.5 px,23461.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
145,16422.5 px,24096.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
146,20320.5 px,24190.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
147,20138.5 px,24146.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
148,20033.5 px,23867.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
149,19984.5 px,23898.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
150,20525.5 px,23872.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
151,24529.5 px,23365.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
152,25269.5 px,23098.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
153,27486.5 px,23171.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
154,28050.5 px,22793.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
155,27191.5 px,22837.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
156,30407.5 px,22297.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
157,31633.5 px,22833.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
158,30345.5 px,24666.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
159,29724.5 px,25464.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
160,30184.5 px,25380.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
161,28478.5 px,24914.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
162,28110.5 px,23803.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
163,26647.5 px,24444.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
164,22459.5 px,25182.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
165,25164.5 px,25147.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
166,25057.5 px,24969.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
167,20649.5 px,25175.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
168,20360.5 px,24581.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
169,19461.5 px,25193.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
170,17234.5 px,24801.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
171,16529.5 px,24329.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
172,15845.5 px,25458.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
173,15878.5 px,25375.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
174,19056.5 px,26310.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
175,19790.5 px,25780.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
176,20865.5 px,26043.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
177,27020.5 px,26661.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
178,32234.5 px,26039.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
179,32003.5 px,25877.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
180,24130.5 px,27923.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
181,24371.5 px,28157.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
182,24495.5 px,28196.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
183,24158.5 px,28201.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
184,23911.5 px,28339.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
185,24231.5 px,28675.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
186,22512.5 px,28039.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
187,20599.5 px,27791.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
188,20929.5 px,27471.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
189,20841.5 px,27640.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
190,20986.5 px,27830.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
191,18329.5 px,28140.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
192,18103.5 px,27582.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
193,24559.5 px,29177.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
194,25070.5 px,29098.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
195,31668.5 px,28879.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
196,32043.5 px,28970.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
197,30340.5 px,27769.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
198,30737.5 px,26996.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
199,31902.5 px,27510.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
200,31933.5 px,27132.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
201,31538.5 px,27128.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
202,33907.5 px,29137.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
203,30924.5 px,30375.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
204,27243.5 px,30726.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
205,24862.5 px,29742.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
206,24061.5 px,29557.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
207,24161.5 px,29459.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
208,24240.5 px,29393.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
209,24203.5 px,29598.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
210,21896.5 px,30151.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
211,20524.5 px,30361.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
212,19393.5 px,30891.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
213,19264.5 px,31025.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
214,19391.5 px,30742.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
215,19820.5 px,30847.5 px,[Document 6thBridge_04_22_2022_SV_Counted.psb],Great Egret,6thBridge_04_22_2022,SV
